riskyoption1,riskyoption2,safeoption,ischecktrial,choiceP,easy0difficult1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,Instructions.started,inst1.started,inst1.keys,inst1.rt,startPract.started,startPracResp.started,startPracResp.keys,startPracResp.rt,postPracText.started,postPractResp.started,postPractResp.keys,postPractResp.rt,circleLeftReal.started,circleRightReal.started,lineLeftReal.started,orTextReal.started,lossTxtReal.started,gainTxtReal.started,safeTxtReal.started,vLeftReal.started,nRightReal.started,realChoice.started,loc,realChoice.keys,realChoice.rt,isiTextReal.started,isiTextReal.stopped,noRespTxtReal.started,ocGambleReal.started,ocSafeReal.started,outcomeTextReal.started,hideGambleReal.started,outcomes,choices,itiTextReal.started,itiTextReal.stopped,noRespTxtReal.stopped,ocGambleReal.stopped,ocSafeReal.stopped,outcomeTextReal.stopped,hideGambleReal.stopped,dynamicChoiceSet.routineStartVal,showPart2fileName.started,moveAlong.started,dynamicChoiceSet.routineEndVal,bestRho.routineEndVal,bestMu.routineEndVal,moveAlong.keys,moveAlong.rt,vLeftReal.stopped,nRightReal.stopped,realChoice.stopped,circleLeftReal.stopped,circleRightReal.stopped,lineLeftReal.stopped,orTextReal.stopped,lossTxtReal.stopped,gainTxtReal.stopped,safeTxtReal.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,6.562758526997641,8.56697374000214,return,17.026952532003634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
,,,,,,,,,,,,,,,,,,,,,,25.62320515600004,27.605794025999785,v,0.24478661100147292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
,,,,,,,,,,,,,,,,,,,,,,,,,,27.87486904099933,27.87486904099933,v,3.4877168530001654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
15.1024405299802,0,10.072197172849,,0.464689379733663,1,,,,,,,,,0,64,64,64,,,,,,,,,,,,,954.7966884900015,954.7966884900015,954.7966884900015,954.7966884900015,954.7966884900015,954.7966884900015,954.7966884900015,956.7802923549971,956.7802923549971,956.7802923549971,2,v,0.5824658819983597,958.7814844140012,960.7818797459986,960.7818797459986,960.7818797459986,960.7818797459986,960.7818797459986,960.7818797459986,10.072197172849,0,961.7819152939992,962.7821611350009,961.7819152939992,961.7819152939992,961.7819152939992,961.7819152939992,961.7819152939992,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
9.713341503241098,0,6.3830763939535204,,0.503165210173874,1,,,,,,,,,0,65,65,65,,,,,,,,,,,,,962.7821611350009,962.7821611350009,962.7821611350009,962.7821611350009,962.7821611350009,962.7821611350009,962.7821611350009,964.7667010970035,964.7667010970035,964.7667010970035,2,n,0.4598534769975231,966.7670412540028,968.7682555439969,968.7682555439969,968.7682555439969,968.7682555439969,968.7682555439969,968.7682555439969,9.713341503241098,1,969.7682560789981,970.7684784369994,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
1.53061786325416,0,5.389304834813809,,8.30191260874877e-06,0,,,,,,,,,0,66,66,66,,,,,,,,,,,,,970.7684784369994,970.7684784369994,970.7684784369994,970.7684784369994,970.7684784369994,970.7684784369994,970.7684784369994,972.7520158629995,972.7520158629995,972.7520158629995,2,v,0.4265119199990295,974.7533213770002,976.753577497002,976.753577497002,976.753577497002,976.753577497002,976.753577497002,976.753577497002,5.389304834813809,0,977.7537576489995,978.7548599209986,977.7537576489995,977.7537576489995,977.7537576489995,977.7537576489995,977.7537576489995,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
11.023461643979001,0,11.4240402986063,,0.001364688975233,0,,,,,,,,,0,67,67,67,,,,,,,,,,,,,978.7548599209986,978.7548599209986,978.7548599209986,978.7548599209986,978.7548599209986,978.7548599209986,978.7548599209986,980.7382154689985,980.7382154689985,980.7382154689985,2,v,0.27177723700151546,982.7387033769992,984.7400761149984,984.7400761149984,984.7400761149984,984.7400761149984,984.7400761149984,984.7400761149984,11.4240402986063,0,985.7401418700028,986.735759094001,985.7401418700028,985.7401418700028,985.7401418700028,985.7401418700028,985.7401418700028,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
16.027085768932,0,10.702094857813801,,0.461437970323454,1,,,,,,,,,0,68,68,68,,,,,,,,,,,,,986.735759094001,986.735759094001,986.735759094001,986.735759094001,986.735759094001,986.735759094001,986.735759094001,988.7247700849985,988.7247700849985,988.7247700849985,1,v,1.5975127040001098,990.7254284660012,992.7243409869989,992.7243409869989,992.7243409869989,992.7243409869989,992.7243409869989,992.7243409869989,0,1,993.7264674460021,994.7267011919976,993.7264674460021,993.7264674460021,993.7264674460021,993.7264674460021,993.7264674460021,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
10.611391992645801,0,10.0874196077581,,0.0053030359985739295,0,,,,,,,,,0,69,69,69,,,,,,,,,,,,,994.7267011919976,994.7267011919976,994.7267011919976,994.7267011919976,994.7267011919976,994.7267011919976,994.7267011919976,996.7088084990028,996.7088084990028,996.7088084990028,1,n,0.3013081180033623,998.7113427349977,1000.7121145869969,1000.7121145869969,1000.7121145869969,1000.7121145869969,1000.7121145869969,1000.7121145869969,10.0874196077581,0,1001.7111245460037,1002.7069783350016,1001.7111245460037,1001.7111245460037,1001.7111245460037,1001.7111245460037,1001.7111245460037,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
26.7832235304173,0,6.226988940755839,,0.994078916104057,0,,,,,,,,,0,70,70,70,,,,,,,,,,,,,1002.7069783350016,1002.7069783350016,1002.7069783350016,1002.7069783350016,1002.7069783350016,1002.7069783350016,1002.7069783350016,1004.6964730160034,1004.6964730160034,1004.6964730160034,1,v,0.4180431610002415,1006.682878339001,1008.6980833050038,1008.6980833050038,1008.6980833050038,1008.6980833050038,1008.6980833050038,1008.6980833050038,0,1,1009.6980284130041,1010.6986743509988,1009.6980284130041,1009.6980284130041,1009.6980284130041,1009.6980284130041,1009.6980284130041,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
25.529773042514,0,6.3934707528213,,0.993155241497923,0,,,,,,,,,0,71,71,71,,,,,,,,,,,,,1010.6986743509988,1010.6986743509988,1010.6986743509988,1010.6986743509988,1010.6986743509988,1010.6986743509988,1010.6986743509988,1012.6807858989996,1012.6807858989996,1012.6807858989996,2,n,0.29668544600281166,1014.6832542030024,1016.6742740359987,1016.6742740359987,1016.6742740359987,1016.6742740359987,1016.6742740359987,1016.6742740359987,0,1,1017.6693092170026,1018.6845845790012,1017.6693092170026,1017.6693092170026,1017.6693092170026,1017.6693092170026,1017.6693092170026,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
13.9682604900794,0,9.23208819172578,,0.4882861310972279,1,,,,,,,,,0,72,72,72,,,,,,,,,,,,,1018.6845845790012,1018.6845845790012,1018.6845845790012,1018.6845845790012,1018.6845845790012,1018.6845845790012,1018.6845845790012,1020.6673963959984,1020.6673963959984,1020.6673963959984,1,n,0.35867469599907054,1022.6546627619973,1024.6702583549995,1024.6702583549995,1024.6702583549995,1024.6702583549995,1024.6702583549995,1024.6702583549995,9.23208819172578,0,1025.6703507240018,1026.669468537999,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
22.977142433740696,0,8.69491719747893,,0.9768301668542829,0,,,,,,,,,0,73,73,73,,,,,,,,,,,,,1026.669468537999,1026.669468537999,1026.669468537999,1026.669468537999,1026.669468537999,1026.669468537999,1026.669468537999,1028.6547003559972,1028.6547003559972,1028.6547003559972,2,n,0.299620590005361,1030.6552506040025,1032.6463155009988,1032.6463155009988,1032.6463155009988,1032.6463155009988,1032.6463155009988,1032.6463155009988,22.977142433740696,1,1033.6562772390025,1034.6565576420035,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
16.6569185216329,0,4.699913436814679,,0.991006681955644,0,,,,,,,,,0,74,74,74,,,,,,,,,,,,,1034.6565576420035,1034.6565576420035,1034.6565576420035,1034.6565576420035,1034.6565576420035,1034.6565576420035,1034.6565576420035,1036.6301720710035,1036.6301720710035,1036.6301720710035,2,n,0.3240565219966811,1038.6413172609973,1040.6326331489981,1040.6326331489981,1040.6326331489981,1040.6326331489981,1040.6326331489981,1040.6326331489981,16.6569185216329,1,1041.628243373998,1042.6238766520037,1041.628243373998,1041.628243373998,1041.628243373998,1041.628243373998,1041.628243373998,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
14.957353905867802,0,9.94510547330137,,0.472678172349919,1,,,,,,,,,0,75,75,75,,,,,,,,,,,,,1042.6238766520037,1042.6238766520037,1042.6238766520037,1042.6238766520037,1042.6238766520037,1042.6238766520037,1042.6238766520037,1044.6267611139992,1044.6267611139992,1044.6267611139992,1,v,0.2946923850031453,1046.6092231150033,1048.6114628040013,1048.6114628040013,1048.6114628040013,1048.6114628040013,1048.6114628040013,1048.6114628040013,0,1,1049.6114582470036,1050.610923524,1049.6114582470036,1049.6114582470036,1049.6114582470036,1049.6114582470036,1049.6114582470036,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
19.8846549895243,0,0.738866175501607,,0.9979420805791609,0,,,,,,,,,0,76,76,76,,,,,,,,,,,,,1050.610923524,1050.610923524,1050.610923524,1050.610923524,1050.610923524,1050.610923524,1050.610923524,1052.5940829000028,1052.5940829000028,1052.5940829000028,1,v,0.27219345300545683,1054.596505970003,1056.587710685002,1056.587710685002,1056.587710685002,1056.587710685002,1056.587710685002,1056.587710685002,19.8846549895243,1,1057.5831842519983,1058.5979652780006,1057.5831842519983,1057.5831842519983,1057.5831842519983,1057.5831842519983,1057.5831842519983,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
27.373314854817,0,11.1514564999728,,0.9682380874283901,0,,,,,,,,,0,77,77,77,,,,,,,,,,,,,1058.5979652780006,1058.5979652780006,1058.5979652780006,1058.5979652780006,1058.5979652780006,1058.5979652780006,1058.5979652780006,1060.581817268001,1060.581817268001,1060.581817268001,1,v,0.43631805500626797,1062.5680962190017,1064.5832249270024,1064.5832249270024,1064.5832249270024,1064.5832249270024,1064.5832249270024,1064.5832249270024,0,1,1065.5832649479999,1066.582669755997,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
5.96394982166821,0,3.8994491148856496,,0.5161116016244071,1,,,,,,,,,0,78,78,78,,,,,,,,,,,,,1066.582669755997,1066.582669755997,1066.582669755997,1066.582669755997,1066.582669755997,1066.582669755997,1066.582669755997,1068.5678714940004,1068.5678714940004,1068.5678714940004,1,n,0.31454316699819174,1070.568552302997,1072.559094352997,1072.559094352997,1072.559094352997,1072.559094352997,1072.559094352997,1072.559094352997,3.8994491148856496,0,1073.5697338550017,1074.5699312729994,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
6.61135080633685,0,8.5184516895446,,0.000230450931705058,0,,,,,,,,,0,79,79,79,,,,,,,,,,,,,1074.5699312729994,1074.5699312729994,1074.5699312729994,1074.5699312729994,1074.5699312729994,1074.5699312729994,1074.5699312729994,1076.5436567529978,1076.5436567529978,1076.5436567529978,2,v,0.29788603000633884,1078.5543665150035,1080.555255117004,1080.555255117004,1080.555255117004,1080.555255117004,1080.555255117004,1080.555255117004,8.5184516895446,0,1081.5553107380038,1082.54994266,1081.5553107380038,1081.5553107380038,1081.5553107380038,1081.5553107380038,1081.5553107380038,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
1.73547359481454,0,1.16084968341747,,0.45693052959012703,1,,,,,,,,,0,80,80,80,,,,,,,,,,,,,1082.54994266,1082.54994266,1082.54994266,1082.54994266,1082.54994266,1082.54994266,1082.54994266,1084.5395755510035,1084.5395755510035,1084.5395755510035,2,v,0.5429153110017069,1086.5402777780037,1088.5403820959982,1088.5403820959982,1088.5403820959982,1088.5403820959982,1088.5403820959982,1088.5403820959982,1.16084968341747,0,1089.5404924370014,1090.540815002998,1089.5404924370014,1089.5404924370014,1089.5404924370014,1089.5404924370014,1089.5404924370014,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
10.0615132460603,0,6.64402305207914,,0.490618167014965,1,,,,,,,,,0,81,81,81,,,,,,,,,,,,,1090.540815002998,1090.540815002998,1090.540815002998,1090.540815002998,1090.540815002998,1090.540815002998,1090.540815002998,1092.5236667650024,1092.5236667650024,1092.5236667650024,2,n,0.7423762050020741,1094.5263307269997,1096.5175207490029,1096.5175207490029,1096.5175207490029,1096.5175207490029,1096.5175207490029,1096.5175207490029,0,1,1097.5130781949993,1098.5281554739995,1097.5130781949993,1097.5130781949993,1097.5130781949993,1097.5130781949993,1097.5130781949993,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
17.825347327208103,0,11.735646881489101,,0.49836596503881103,1,,,,,,,,,0,82,82,82,,,,,,,,,,,,,1098.5281554739995,1098.5281554739995,1098.5281554739995,1098.5281554739995,1098.5281554739995,1098.5281554739995,1098.5281554739995,1100.5114881940026,1100.5114881940026,1100.5114881940026,2,n,0.2820916349955951,1102.497745665998,1104.5133216039976,1104.5133216039976,1104.5133216039976,1104.5133216039976,1104.5133216039976,1104.5133216039976,17.825347327208103,1,1105.5133819620023,1106.5081854460004,1105.5133819620023,1105.5133819620023,1105.5133819620023,1105.5133819620023,1105.5133819620023,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
8.04503936088877,0,2.65377831290243,,0.985923348880558,0,,,,,,,,,0,83,83,83,,,,,,,,,,,,,1106.5081854460004,1106.5081854460004,1106.5081854460004,1106.5081854460004,1106.5081854460004,1106.5081854460004,1106.5081854460004,1108.4979847810027,1108.4979847810027,1108.4979847810027,1,v,0.5602801740024006,1110.497463574,1112.4892080889986,1112.4892080889986,1112.4892080889986,1112.4892080889986,1112.4892080889986,1112.4892080889986,8.04503936088877,1,1113.4997029259976,1114.4998256440012,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
7.15729326313594,0,4.7530803070287195,,0.47586234501417496,1,,,,,,,,,0,84,84,84,,,,,,,,,,,,,1114.4998256440012,1114.4998256440012,1114.4998256440012,1114.4998256440012,1114.4998256440012,1114.4998256440012,1114.4998256440012,1116.4737057480015,1116.4737057480015,1116.4737057480015,2,n,0.24142565800138982,1118.4845484660036,1120.4842040930016,1120.4842040930016,1120.4842040930016,1120.4842040930016,1120.4842040930016,1120.4842040930016,7.15729326313594,1,1121.471085930003,1122.4671703420026,1121.471085930003,1121.471085930003,1121.471085930003,1121.471085930003,1121.471085930003,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
13.884279527619901,0,9.06762619266519,,0.519041283752954,1,,,,,,,,,0,85,85,85,,,,,,,,,,,,,1122.4671703420026,1122.4671703420026,1122.4671703420026,1122.4671703420026,1122.4671703420026,1122.4671703420026,1122.4671703420026,1124.4695983080019,1124.4695983080019,1124.4695983080019,2,n,0.4279932369972812,1126.4535147330025,1128.4543834599972,1128.4543834599972,1128.4543834599972,1128.4543834599972,1128.4543834599972,1128.4543834599972,0,1,1129.4545699470036,1130.4540628960021,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
7.3631423311424395,0,4.8448596045491295,,0.499859248874777,1,,,,,,,,,0,86,86,86,,,,,,,,,,,,,1130.4540628960021,1130.4540628960021,1130.4540628960021,1130.4540628960021,1130.4540628960021,1130.4540628960021,1130.4540628960021,1132.4383664479974,1132.4383664479974,1132.4383664479974,1,n,0.30713321900111623,1134.439564510998,1136.439908635999,1136.439908635999,1136.439908635999,1136.439908635999,1136.439908635999,1136.439908635999,4.8448596045491295,0,1137.4398960960025,1138.4411258999971,1137.4398960960025,1137.4398960960025,1137.4398960960025,1137.4398960960025,1137.4398960960025,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
17.3154105464462,0,11.5214014238096,,0.470760080487993,1,,,,,,,,,0,87,87,87,,,,,,,,,,,,,1138.4411258999971,1138.4411258999971,1138.4411258999971,1138.4411258999971,1138.4411258999971,1138.4411258999971,1138.4411258999971,1140.424813931997,1140.424813931997,1140.424813931997,1,n,0.2333284199994523,1142.4249184240034,1144.426149478997,1144.426149478997,1144.426149478997,1144.426149478997,1144.426149478997,1144.426149478997,11.5214014238096,0,1145.4264485309977,1146.4268831439986,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
13.5550570953521,0,8.77002845800016,,0.542666980736539,1,,,,,,,,,0,88,88,88,,,,,,,,,,,,,1146.4268831439986,1146.4268831439986,1146.4268831439986,1146.4268831439986,1146.4268831439986,1146.4268831439986,1146.4268831439986,1148.4112785640027,1148.4112785640027,1148.4112785640027,2,n,0.2950108970035217,1150.4113816399986,1152.4117044860031,1152.4117044860031,1152.4117044860031,1152.4117044860031,1152.4117044860031,1152.4117044860031,13.5550570953521,1,1153.4127988649998,1154.4128121309986,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
14.845011081593098,0,9.89808848996181,,0.465332267558002,1,,,,,,,,,0,89,89,89,,,,,,,,,,,,,1154.4128121309986,1154.4128121309986,1154.4128121309986,1154.4128121309986,1154.4128121309986,1154.4128121309986,1154.4128121309986,1156.3965564750033,1156.3965564750033,1156.3965564750033,2,n,0.43762442000297597,1158.3978748189984,1160.3982325350007,1160.3982325350007,1160.3982325350007,1160.3982325350007,1160.3982325350007,1160.3982325350007,0,1,1161.398225773999,1162.3983936150034,1161.398225773999,1161.398225773999,1161.398225773999,1161.398225773999,1161.398225773999,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
14.6766095054569,0,9.49423332016449,,0.5430428281673301,1,,,,,,,,,0,90,90,90,,,,,,,,,,,,,1162.3983936150034,1162.3983936150034,1162.3983936150034,1162.3983936150034,1162.3983936150034,1162.3983936150034,1162.3983936150034,1164.3829568939982,1164.3829568939982,1164.3829568939982,1,v,0.45161753200227395,1166.3832728569978,1168.3845489380037,1168.3845489380037,1168.3845489380037,1168.3845489380037,1168.3845489380037,1168.3845489380037,14.6766095054569,1,1169.3845794049994,1170.384763615999,1169.3845794049994,1169.3845794049994,1169.3845794049994,1169.3845794049994,1169.3845794049994,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
18.7998082400532,0,4.93847136157565,,0.9924127540445301,0,,,,,,,,,0,91,91,91,,,,,,,,,,,,,1170.384763615999,1170.384763615999,1170.384763615999,1170.384763615999,1170.384763615999,1170.384763615999,1170.384763615999,1172.368387923998,1172.368387923998,1172.368387923998,2,n,1.066561802996148,1174.3695167080004,1176.3604188379977,1176.3604188379977,1176.3604188379977,1176.3604188379977,1176.3604188379977,1176.3604188379977,0,1,1177.355940473004,1178.3712330880007,1177.355940473004,1177.355940473004,1177.355940473004,1177.355940473004,1177.355940473004,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
12.336901009152601,0,3.4747549173305696,,0.991047070850535,0,,,,,,,,,0,92,92,92,,,,,,,,,,,,,1178.3712330880007,1178.3712330880007,1178.3712330880007,1178.3712330880007,1178.3712330880007,1178.3712330880007,1178.3712330880007,1180.3451387809982,1180.3451387809982,1180.3451387809982,2,n,0.3051653780057677,1182.3412419930028,1184.355352063998,1184.355352063998,1184.355352063998,1184.355352063998,1184.355352063998,1184.355352063998,12.336901009152601,1,1185.3564250790005,1186.3517444960016,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
15.693477633071598,0,10.168403360014802,,0.5390216180581839,1,,,,,,,,,0,93,93,93,,,,,,,,,,,,,1186.3517444960016,1186.3517444960016,1186.3517444960016,1186.3517444960016,1186.3517444960016,1186.3517444960016,1186.3517444960016,1188.3410315880028,1188.3410315880028,1188.3410315880028,1,v,0.3967048039994552,1190.3405742910036,1192.3330461799997,1192.3330461799997,1192.3330461799997,1192.3330461799997,1192.3330461799997,1192.3330461799997,15.693477633071598,1,1193.3427014710032,1194.343096069002,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
4.50379763611127,0,2.9842704996233795,,0.481679256034836,1,,,,,,,,,0,94,94,94,,,,,,,,,,,,,1194.343096069002,1194.343096069002,1194.343096069002,1194.343096069002,1194.343096069002,1194.343096069002,1194.343096069002,1196.3167046969975,1196.3167046969975,1196.3167046969975,1,v,0.22158370700344676,1198.3276093309978,1200.3283556250026,1200.3283556250026,1200.3283556250026,1200.3283556250026,1200.3283556250026,1200.3283556250026,4.50379763611127,1,1201.3146089360016,1202.3102941070028,1201.3146089360016,1201.3146089360016,1201.3146089360016,1201.3146089360016,1201.3146089360016,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
1.87557419979712,0,2.29287328372011,,0.000334514626920012,0,,,,,,,,,0,95,95,95,,,,,,,,,,,,,1202.3102941070028,1202.3102941070028,1202.3102941070028,1202.3102941070028,1202.3102941070028,1202.3102941070028,1202.3102941070028,1204.3127039399988,1204.3127039399988,1204.3127039399988,2,v,0.41705620600259863,1206.2955426679982,1208.2977563820023,1208.2977563820023,1208.2977563820023,1208.2977563820023,1208.2977563820023,1208.2977563820023,2.29287328372011,0,1209.297881172999,1210.298242899,1209.297881172999,1209.297881172999,1209.297881172999,1209.297881172999,1209.297881172999,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
28.290961656405102,0,7.59881713436916,,0.992017661087696,0,,,,,,,,,0,96,96,96,,,,,,,,,,,,,1210.298242899,1210.298242899,1210.298242899,1210.298242899,1210.298242899,1210.298242899,1210.298242899,1212.296942934001,1212.296942934001,1212.296942934001,2,n,0.24980850800056942,1214.2826063980028,1216.2832365840004,1216.2832365840004,1216.2832365840004,1216.2832365840004,1216.2832365840004,1216.2832365840004,0,1,1217.2831565840024,1218.284567806004,1217.2831565840024,1217.2831565840024,1217.2831565840024,1217.2831565840024,1217.2831565840024,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
22.482755650998996,0,1.07086243489757,,0.9978854435411211,0,,,,,,,,,0,97,97,97,,,,,,,,,,,,,1218.284567806004,1218.284567806004,1218.284567806004,1218.284567806004,1218.284567806004,1218.284567806004,1218.284567806004,1220.2678143890007,1220.2678143890007,1220.2678143890007,1,v,0.41558779499609955,1222.268196750003,1224.2693254920014,1224.2693254920014,1224.2693254920014,1224.2693254920014,1224.2693254920014,1224.2693254920014,22.482755650998996,1,1225.269737716997,1226.2698530889975,1225.269737716997,1225.269737716997,1225.269737716997,1225.269737716997,1225.269737716997,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
5.17348140914692,0,5.507051577116361,,0.00105773761286275,0,,,,,,,,,0,98,98,98,,,,,,,,,,,,,1226.2698530889975,1226.2698530889975,1226.2698530889975,1226.2698530889975,1226.2698530889975,1226.2698530889975,1226.2698530889975,1228.2543055310016,1228.2543055310016,1228.2543055310016,2,v,0.36387237499729963,1230.2544777560033,1232.2547860150007,1232.2547860150007,1232.2547860150007,1232.2547860150007,1232.2547860150007,1232.2547860150007,5.507051577116361,0,1233.2558013130038,1234.2559211679982,,,,,,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
0.7957037138403392,0,8.039311486261429,,4.37529303410962e-06,0,,,,,,,,,0,99,99,99,,,,,,,,,,,,,1234.2559211679982,1234.2559211679982,1234.2559211679982,1234.2559211679982,1234.2559211679982,1234.2559211679982,1234.2559211679982,1236.2397611639972,1236.2397611639972,1236.2397611639972,1,n,0.19462328400550177,1238.240933922003,1240.2412729429998,1240.2412729429998,1240.2412729429998,1240.2412729429998,1240.2412729429998,1240.2412729429998,8.039311486261429,0,1241.2414076459972,1242.2415183640042,1241.2414076459972,1241.2414076459972,1241.2414076459972,1241.2414076459972,1241.2414076459972,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
10.7393562631449,0,6.97800882216543,,0.531971468341318,1,,,,,,,,,0,100,100,100,,,,,,,,,,,,,1242.2415183640042,1242.2415183640042,1242.2415183640042,1242.2415183640042,1242.2415183640042,1242.2415183640042,1242.2415183640042,1244.2260296739987,1244.2260296739987,1244.2260296739987,1,v,0.2881570579993422,1246.2263573739983,1248.227670207998,1248.227670207998,1248.227670207998,1248.227670207998,1248.227670207998,1248.227670207998,0,1,1249.2276590859983,1250.2279224310041,1249.2276590859983,1249.2276590859983,1249.2276590859983,1249.2276590859983,1249.2276590859983,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
22.663452852203,0,4.85538707546657,,0.9948541472536221,0,,,,,,,,,0,101,101,101,,,,,,,,,,,,,1250.2279224310041,1250.2279224310041,1250.2279224310041,1250.2279224310041,1250.2279224310041,1250.2279224310041,1250.2279224310041,1252.2114596140018,1252.2114596140018,1252.2114596140018,1,v,0.35057795000466285,1254.2127205159995,1256.2129499209987,1256.2129499209987,1256.2129499209987,1256.2129499209987,1256.2129499209987,1256.2129499209987,0,1,1257.213080693,1258.2143064659977,1257.213080693,1257.213080693,1257.213080693,1257.213080693,1257.213080693,,,,,,,,,,,,,,,,,,,,001,2022-07-31_18h01.34.476,CGTriskyDMtask,2022.2.1,60.019440415956616,
