initITIstatic,initITIdynamic,participant,date,expName,psychopyVersion,OS,frameRate,inst1.keys,inst1.rt,startPracResp.keys,startPracResp.rt,choice1.keys,outcome,extraITI,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,riskyGain,riskyLoss,alternative,isi,iti,loc,choice1.rt,postPractResp.keys,postPractResp.rt,realloc,realChoice.keys,realChoice.rt,outcomes,choices,actualITI,init ITI,staticRDM.thisRepN,staticRDM.thisTrialN,staticRDM.thisN,staticRDM.thisIndex,staticRDM.ran,riskyoption1,riskyoption2,safeoption,ischecktrial,dynamicChoiceSetName,dynamicChoiceSetPath,bestRho,bestMu,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,key_resp.keys,key_resp.rt,dynamicRDM.thisRepN,dynamicRDM.thisTrialN,dynamicRDM.thisN,dynamicRDM.thisIndex,dynamicRDM.ran,choiceP,easy0difficult1,stopBreak.keys,stopBreak.rt,movealong.keys,movealong.rt,startPractice.keys,startPractice.rt,textboxPractice.text,correct,mousePractice.x,mousePractice.y,mousePractice.leftButton,mousePractice.midButton,mousePractice.rightButton,mousePractice.clicked_name,trialFSPractice.thisRepN,trialFSPractice.thisTrialN,trialFSPractice.thisN,trialFSPractice.thisIndex,trialFSPractice.ran,digitSpanForward,digits,digitsReverse,digitSpanReverse,digitsReverseCorrAnswer,startFSreal.keys,startFSreal.rt,digitsForTrial,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,textbox.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,trialsFS.thisRepN,trialsFS.thisTrialN,trialsFS.thisN,trialsFS.thisIndex,trialsFS.ran,trialNumber,moveToBS.keys,moveToBS.rt,startBSprac.keys,startBSprac.rt,textboxPractice_2.text,mousePractice_2.x,mousePractice_2.y,mousePractice_2.leftButton,mousePractice_2.midButton,mousePractice_2.rightButton,mousePractice_2.clicked_name,trialsPracticeBS.thisRepN,trialsPracticeBS.thisTrialN,trialsPracticeBS.thisN,trialsPracticeBS.thisIndex,trialsPracticeBS.ran,startBSreal.keys,startBSreal.rt,digitLoopBS.thisRepN,digitLoopBS.thisTrialN,digitLoopBS.thisN,digitLoopBS.thisIndex,digitLoopBS.ran,textboxBS.text,mouseBS.x,mouseBS.y,mouseBS.leftButton,mouseBS.midButton,mouseBS.rightButton,mouseBS.clicked_name,trialsBS.thisRepN,trialsBS.thisTrialN,trialsBS.thisN,trialsBS.thisIndex,trialsBS.ran
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.3236,,,,,,,,,,,,,,,2,n,1.6764,28.9381277,1,3.3236,1,,,,,,28.9381277,0,2.663622024,,,,,,,,,,,,,0,82,82,103,1,0.519453367,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1445,,,,,,,,,,,,,,,2,n,0.8555,27.57491653,1,4.1445,1,,,,,,27.57491653,0,2.99133314,,,,,,,,,,,,,0,83,83,10,1,0.47625893,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.7362,,,,,,,,,,,,,,,2,n,0.2638,6.307062696,1,5.2362,1.5,,,,,,6.307062696,0,10.41201161,,,,,,,,,,,,,0,84,84,23,1,0.018187109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1071,,,,,,,,,,,,,,,2,n,0.8929,0,1,4.1071,1,,,,,,19.58698544,0,9.936178001,,,,,,,,,,,,,0,85,85,77,1,0.098812204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.7563,,,,,,,,,,,,,,,1,v,1.2437,0,1,3.7563,1,,,,,,25.65316415,0,0.079652925,,,,,,,,,,,,,0,86,86,109,1,0.90568168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.2646,,,,,,,,,,,,,,,2,n,0.7354,25.0707644,1,4.2646,1,,,,,,25.0707644,0,0.067651625,,,,,,,,,,,,,0,87,87,70,1,0.909952349,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.618,,,,,,,,,,,,,,,1,n,1.382,6.781500919,0,4.118,1.5,,,,,,8.363821911,0,6.781500919,,,,,,,,,,,,,0,88,88,61,1,0.044227959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.7781,,,,,,,,,,,,,,,2,v,1.2219,4.251676631,0,4.2781,1.5,,,,,,3.395192929,0,4.251676631,,,,,,,,,,,,,0,89,89,7,1,0.023467153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0207,,,,,,,,,,,,,,,1,v,0.9793,0,1,4.5207,1.5,,,,,,9.012590634,0,1.002188111,,,,,,,,,,,,,0,90,90,12,1,0.46958041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.774,,,,,,,,,,,,,,,2,n,1.226,14.20587264,1,4.274,1.5,,,,,,14.20587264,0,11.93550497,,,,,,,,,,,,,0,91,91,21,1,0.041340301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1746,,,,,,,,,,,,,,,1,v,0.8254,0,1,4.6746,1.5,,,,,,27.7711693,0,2.320849632,,,,,,,,,,,,,0,92,92,94,1,0.543786368,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0416,,,,,,,,,,,,,,,1,v,0.9584,0,1,4.5416,1.5,,,,,,25.21882231,0,0.085746782,,,,,,,,,,,,,0,93,93,64,1,0.90272076,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.653,,,,,,,,,,,,,,,1,v,1.347,0,1,3.653,1,,,,,,18.20422443,0,1.635040165,,,,,,,,,,,,,0,94,94,82,1,0.525708991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.3741,,,,,,,,,,,,,,,2,v,1.6259,6.091504705,0,3.8741,1.5,,,,,,6.662965216,0,6.091504705,,,,,,,,,,,,,0,95,95,102,1,0.035087099,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.0151,,,,,,,,,,,,,,,1,v,2.9849,25.76582409,1,2.0151,1,,,,,,25.76582409,0,2.393193076,,,,,,,,,,,,,0,96,96,46,1,0.517129855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.7111,,,,,,,,,,,,,,,2,n,1.2889,0,1,3.7111,1,,,,,,21.00799273,0,0.067969053,,,,,,,,,,,,,0,97,97,92,1,0.904360262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.6447,,,,,,,,,,,,,,,1,v,1.3553,23.4214135,1,4.1447,1.5,,,,,,23.4214135,0,2.485985001,,,,,,,,,,,,,0,98,98,81,1,0.482105905,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.2148,,,,,,,,,,,,,,,1,v,1.7852,9.725876653,1,3.2148,1,,,,,,9.725876653,0,5.526483034,,,,,,,,,,,,,0,99,99,44,1,0.082550696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.9697,,,,,,,,,,,,,,,2,n,1.0303,0,1,3.9697,1,,,,,,27.53810185,0,0.097022401,,,,,,,,,,,,,0,100,100,50,1,0.901515865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.4898,,,,,,,,,,,,,,,1,v,1.5102,0,1,3.9898,1.5,,,,,,27.12325385,0,0.080932047,,,,,,,,,,,,,0,101,101,14,1,0.906929184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.3109,,,,,,,,,,,,,,,1,v,1.6891,0,1,3.3109,1,,,,,,19.5450126,0,2.123581464,,,,,,,,,,,,,0,102,102,65,1,0.475836144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.1398,,,,,,,,,,,,,,,2,n,1.8602,21.03408097,1,3.1398,1,,,,,,21.03408097,0,2.208275162,,,,,,,,,,,,,0,103,103,0,1,0.485031246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.2937,,,,,,,,,,,,,,,2,n,2.7063,0,1,2.7937,1.5,,,,,,22.87092517,0,0.059276504,,,,,,,,,,,,,0,104,104,27,1,0.911114935,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.2869,,,,,,,,,,,,,,,2,v,1.7131,11.19311486,0,3.2869,1,,,,,,8.17598802,0,11.19311486,,,,,,,,,,,,,0,105,105,110,1,0.021568003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.5519,,,,,,,,,,,,,,,2,n,2.4481,0,1,3.0519,1.5,,,,,,27.93093084,0,0.050207531,,,,,,,,,,,,,0,106,106,83,1,0.920505936,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.4527,,,,,,,,,,,,,,,2,n,2.5473,10.43004651,1,2.4527,1,,,,,,10.43004651,0,11.6744431,,,,,,,,,,,,,0,107,107,15,1,0.026176489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.92,,,,,,,,,,,,,,,2,n,2.08,0,1,2.92,1,,,,,,15.73000491,0,8.830252162,,,,,,,,,,,,,0,108,108,95,1,0.084193143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0806,,,,,,,,,,,,,,,2,n,0.9194,0,1,4.0806,1,,,,,,29.76099779,0,0.095763086,,,,,,,,,,,,,0,109,109,35,1,0.904537896,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.9387,,,,,,,,,,,,,,,2,n,2.0613,0,1,2.9387,1,,,,,,11.16819157,0,0.941456753,,,,,,,,,,,,,0,110,110,45,1,0.54163803,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.8543,,,,,,,,,,,,,,,1,v,2.1457,11.08143071,1,3.3543,1.5,,,,,,11.08143071,0,1.207538756,,,,,,,,,,,,,0,111,111,84,1,0.475047453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.7941,,,,,,,,,,,,,,,1,v,1.2059,0,1,3.7941,1,,,,,,29.75778644,0,2.810531415,,,,,,,,,,,,,0,112,112,113,1,0.512824233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.1652,,,,,,,,,,,,,,,2,n,0.8348,28.13634754,1,4.6652,1.5,,,,,,28.13634754,0,2.532806323,,,,,,,,,,,,,0,113,113,28,1,0.525136524,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0114,,,,,,,,,,,,,,,1,v,0.9886,0,1,4.5114,1.5,,,,,,28.94627214,0,2.701896413,,,,,,,,,,,,,0,114,114,111,1,0.515860759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.8949,,,,,,,,,,,,,,,1,v,1.1051,27.2532142,1,3.8949,1,,,,,,27.2532142,0,0.08089327,,,,,,,,,,,,,0,115,115,119,1,0.907091845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.0824,,,,,,,,,,,,,,,1,v,0.9176,17.92584289,1,4.5824,1.5,,,,,,17.92584289,0,1.878232496,,,,,,,,,,,,,0,116,116,5,1,0.485559263,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,3.22,,,,,,,,,,,,,,,2,n,0.78,21.17800335,1,4.72,1.5,,,,,,21.17800335,0,0.059830985,,,,,,,,,,,,,0,117,117,67,1,0.908594974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,2.7592,,,,,,,,,,,,,,,1,v,1.2408,0,1,4.2592,1.5,,,,,,22.62475578,0,2.397643354,,,,,,,,,,,,,0,118,118,93,1,0.482527609,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,1.8355,,,,,,,,,,,,,,,1,v,2.1645,27.4965044,1,3.3355,1.5,,,,,,27.4965044,0,2.461467004,,,,,,,,,,,,,0,119,119,36,1,0.526550878,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,122.4827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,7.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,32.5793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,0,0.050390472,-0.410074997,1,0,0,cont_buttonPractice,0,0,0,0,1,3,342,24,2,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937,1,0.064549789,-0.399250717,1,0,0,cont_buttonPractice,0,1,1,1,1,3,937,73,2,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.8035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,5,8]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,5,8]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7,5,8]",2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,758,0.073711548,-0.425895081,1,0,0,cont_button,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3,8,6,2]",0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3,8,6,2]",1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3,8,6,2]",2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3,8,6,2]",3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6312ada1ce715ee3916c3748,2022-09-08_14h18.19.034,CGTgamblingSpanTasks,2022.2.1,Linux armv8l,59.62318149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3862,0.016241608,-0.424229965,1,0,0,cont_button,0,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
